CASE_ID,age,income,household_,attitude,subnorms,pbc
000069536,55to64,less75k,0.0,0.1875,-0.25,-0.1666666666666666
000045559,55to64,less75k,1.0,0.4375,0.5,-0.3333333333333333
000063213,55to64,less75k,0.0,0.3125,0.5,0.0
000045565,65plus,less75k,1.0,0.125,0.5,-0.8333333333333334
000048260,45to54,100to150k,0.0,-0.0625,0.25,-0.3333333333333333
000021829,45to54,100to150k,1.0,0.375,0.5,-0.1666666666666666
000016487,25to44,less75k,1.0,0.4375,0.0,-0.1666666666666666
000062958,65plus,less75k,0.0,0.4375,-0.25,-0.3333333333333333
000007000,25to44,less75k,0.0,0.0625,-0.25,0.0
000069893,65plus,150kplus,1.0,0.1875,0.5,0.1666666666666666
000004250,55to64,less75k,0.0,0.3125,0.75,-0.1666666666666666
000057547,45to54,less75k,1.0,0.375,0.75,0.0
000025273,25to44,150kplus,0.0,0.0,0.75,0.0
000021761,55to64,less75k,0.0,0.5,0.25,-0.3333333333333333
000031093,25to44,100to150k,1.0,0.1875,0.75,-0.1666666666666666
000033139,45to54,150kplus,0.0,0.375,1.0,-0.1666666666666666
000033544,55to64,75to100k,1.0,-0.4375,0.0,-0.3333333333333333
000000426,55to64,150kplus,1.0,0.25,1.0,0.0
000062767,65plus,less75k,0.0,-0.0625,0.0,0.0
000073436,65plus,less75k,0.0,0.5,0.5,0.0
000057416,45to54,75to100k,1.0,-0.75,0.25,-0.6666666666666666
000034926,45to54,less75k,0.0,0.9375,0.5,-0.6666666666666666
000008226,55to64,150kplus,0.0,0.3125,0.0,-0.3333333333333333
000064872,55to64,100to150k,1.0,0.0,0.75,-0.6666666666666666
000068085,55to64,less75k,1.0,0.8125,0.25,-0.3333333333333333
000002713,55to64,less75k,1.0,0.4375,0.5,-0.1666666666666666
000063323,45to54,75to100k,1.0,1.0,0.75,-0.1666666666666666
000021913,55to64,less75k,1.0,0.0,-0.25,-0.3333333333333333
000055204,55to64,150kplus,1.0,0.0,0.25,-0.1666666666666666
000019479,65plus,75to100k,1.0,0.9375,0.75,0.0
000062967,65plus,75to100k,0.0,0.5625,0.25,-0.3333333333333333
000062884,45to54,75to100k,0.0,0.5,0.0,-1.0
000064164,65plus,150kplus,1.0,0.1875,0.75,0.0
000064917,25to44,less75k,0.0,0.75,0.5,-0.1666666666666666
000035642,65plus,less75k,0.0,0.0625,0.25,-0.5
000035402,25_below,less75k,0.0,0.0,0.0,0.0
000035407,25to44,less75k,0.0,0.25,0.5,-0.1666666666666666
000056979,45to54,150kplus,1.0,0.0625,-0.5,-0.3333333333333333
000057142,55to64,150kplus,1.0,0.6875,0.25,-0.3333333333333333
000023374,25to44,150kplus,1.0,0.0625,0.75,-0.1666666666666666
000062106,65plus,less75k,0.0,0.3125,0.5,-0.1666666666666666
000052984,45to54,150kplus,1.0,0.375,0.25,0.5
000040940,25to44,150kplus,1.0,0.125,0.75,0.0
000046253,65plus,less75k,0.0,0.0625,0.75,-0.1666666666666666
000019406,65plus,100to150k,1.0,0.0625,0.5,0.5
000030972,65plus,less75k,0.0,0.125,0.5,-0.1666666666666666
000019364,65plus,100to150k,0.0,0.0625,1.0,-0.1666666666666666
000073606,25_below,less75k,0.0,0.0,0.0,0.0
000037589,55to64,100to150k,0.0,0.3125,0.5,0.1666666666666666
000030231,55to64,less75k,0.0,0.4375,0.75,-0.6666666666666666
000031132,65plus,75to100k,1.0,0.875,0.5,0.0
000017837,25to44,100to150k,1.0,1.0,0.5,0.1666666666666666
000040974,55to64,less75k,1.0,0.4375,-0.25,-0.1666666666666666
000047846,55to64,less75k,1.0,0.0,0.5,-0.1666666666666666
000043320,25to44,less75k,0.0,0.625,0.5,-0.3333333333333333
000080138,65plus,less75k,1.0,0.5,0.0,-0.6666666666666666
000061457,65plus,less75k,0.0,-0.625,0.25,-0.6666666666666666
000012000,65plus,less75k,0.0,-0.0625,0.25,-0.3333333333333333
000030760,45to54,less75k,0.0,0.3125,0.25,-0.8333333333333334
000010690,45to54,75to100k,1.0,0.5625,0.5,-0.8333333333333334
000063099,55to64,less75k,0.0,0.4375,0.75,-0.8333333333333334
000061919,25to44,75to100k,0.0,0.375,1.0,0.0
000044251,25to44,100to150k,0.0,0.5625,0.25,-0.5
000037681,25to44,75to100k,1.0,0.5,0.25,-0.6666666666666666
000035572,25to44,less75k,0.0,0.0,1.0,0.0
000065164,25to44,less75k,1.0,0.1875,0.75,-0.1666666666666666
000018817,65plus,less75k,0.0,-0.625,0.0,-0.3333333333333333
000056319,45to54,less75k,0.0,0.625,0.0,-0.6666666666666666
000032142,65plus,less75k,1.0,0.3125,0.25,-0.1666666666666666
000052581,55to64,100to150k,0.0,0.75,0.0,-0.3333333333333333
000052569,55to64,100to150k,0.0,0.25,1.0,-0.6666666666666666
000071310,45to54,less75k,0.0,0.25,0.0,-0.1666666666666666
000017962,45to54,less75k,0.0,0.0,0.0,-0.5
000052428,25to44,150kplus,0.0,0.0,0.0,0.1666666666666666
000073645,25_below,100to150k,0.0,0.0,0.0,0.0
000061928,25to44,75to100k,0.0,1.0,1.0,-0.6666666666666666
000052413,25to44,75to100k,0.0,0.8125,1.0,-0.1666666666666666
000046592,65plus,100to150k,1.0,0.3125,0.5,-0.3333333333333333
000071462,65plus,150kplus,1.0,0.1875,0.5,0.1666666666666666
000041610,65plus,150kplus,1.0,0.375,0.5,0.0
000018646,25to44,less75k,0.0,-0.0625,0.25,-1.0
000073653,25to44,75to100k,0.0,0.1875,0.75,-0.5
000073628,55to64,150kplus,0.0,0.25,1.0,-0.1666666666666666
000055165,25to44,75to100k,1.0,0.3125,0.0,-0.6666666666666666
000038288,65plus,less75k,1.0,0.0,0.0,-0.1666666666666666
000018724,65plus,less75k,1.0,0.125,0.25,-0.1666666666666666
000056664,25to44,less75k,1.0,0.625,0.0,-0.5
000056718,25to44,150kplus,1.0,0.1875,0.5,0.0
000040775,55to64,150kplus,0.0,0.0625,0.75,0.0
000034225,45to54,100to150k,0.0,0.75,0.5,-0.1666666666666666
000043881,55to64,100to150k,1.0,-1.0,0.5,0.0
000043996,65plus,less75k,1.0,0.0625,0.5,-0.1666666666666666
000030194,45to54,100to150k,0.0,0.5,0.5,-0.6666666666666666
000068040,65plus,150kplus,1.0,0.375,0.5,0.1666666666666666
000062076,45to54,100to150k,0.0,0.25,0.5,-0.1666666666666666
000067919,65plus,75to100k,1.0,0.875,0.75,0.0
000079763,25to44,less75k,0.0,0.625,0.5,-0.5
000011994,65plus,less75k,0.0,0.4375,0.5,-0.3333333333333333
000046653,65plus,100to150k,1.0,0.125,0.25,-0.1666666666666666
000033426,65plus,100to150k,0.0,0.0625,0.75,-0.5
000047800,65plus,150kplus,1.0,0.375,0.5,0.0
000047767,45to54,less75k,1.0,0.375,0.5,-0.1666666666666666
000049965,55to64,less75k,1.0,0.4375,0.5,-0.3333333333333333
000036044,55to64,less75k,1.0,0.625,0.0,-0.3333333333333333
000062980,65plus,100to150k,0.0,0.25,-0.5,0.1666666666666666
000055657,45to54,less75k,0.0,0.6875,0.75,-0.5
000021091,55to64,less75k,0.0,0.4375,0.25,-0.5
000049847,25to44,75to100k,1.0,0.625,0.5,-0.1666666666666666
000055016,55to64,less75k,0.0,0.3125,0.75,-0.3333333333333333
000035776,55to64,100to150k,0.0,0.3125,0.5,0.3333333333333333
000034416,65plus,100to150k,1.0,0.3125,0.5,-0.3333333333333333
000046141,65plus,less75k,1.0,0.0,0.5,-0.5
000062042,65plus,150kplus,0.0,0.5,0.0,-0.3333333333333333
000062864,45to54,less75k,0.0,0.3125,0.5,-0.6666666666666666
000071259,25to44,less75k,0.0,0.9375,0.75,-0.5
000003453,65plus,150kplus,1.0,0.1875,0.5,0.0
000007792,45to54,less75k,1.0,0.4375,0.5,-0.1666666666666666
000049855,45to54,less75k,1.0,0.75,0.5,-0.1666666666666666
000035161,45to54,75to100k,1.0,-0.1875,1.0,-0.3333333333333333
000021471,45to54,150kplus,0.0,0.9375,0.0,-0.1666666666666666
000067421,25to44,150kplus,0.0,0.0625,0.0,0.1666666666666666
000067432,45to54,less75k,0.0,0.0,-0.25,-0.1666666666666666
000032156,65plus,100to150k,1.0,0.0625,0.5,-0.5
000062891,45to54,75to100k,0.0,0.25,0.0,-0.5
000021876,25to44,less75k,1.0,0.5,1.0,0.3333333333333333
000019217,45to54,less75k,0.0,0.625,0.5,0.0
000002098,25to44,less75k,0.0,0.0,0.5,-0.1666666666666666
000061697,25to44,150kplus,1.0,0.125,0.25,0.0
000036057,55to64,100to150k,1.0,0.0,0.75,0.1666666666666666
000008484,55to64,100to150k,1.0,0.4375,0.25,-0.3333333333333333
000035172,55to64,75to100k,1.0,0.625,0.25,-0.1666666666666666
000055264,25to44,less75k,1.0,0.0625,0.0,-0.3333333333333333
000021142,55to64,less75k,1.0,0.3125,0.25,-0.3333333333333333
000007790,45to54,less75k,1.0,0.375,0.5,0.0
000066260,45to54,less75k,1.0,0.375,0.5,-0.5
000019441,65plus,150kplus,1.0,0.1875,0.5,0.1666666666666666
000067891,55to64,75to100k,1.0,-0.5625,0.0,0.1666666666666666
000021105,55to64,150kplus,0.0,0.1875,0.0,-0.1666666666666666
000066250,45to54,less75k,1.0,0.0,0.5,-0.3333333333333333
000036078,65plus,100to150k,1.0,0.0625,0.5,-0.1666666666666666
000057960,45to54,75to100k,0.0,-0.375,0.0,-0.3333333333333333
000034428,25to44,less75k,1.0,0.5,0.5,-0.5
000007795,45to54,less75k,1.0,0.6875,1.0,-0.6666666666666666
000073637,25_below,less75k,0.0,0.0,0.0,0.0
000062002,55to64,150kplus,0.0,0.5,0.5,-0.1666666666666666
000073655,25to44,150kplus,0.0,-0.375,0.25,0.0
000037854,65plus,75to100k,1.0,0.375,1.0,-0.5
000045390,65plus,75to100k,0.0,-0.375,0.25,-0.1666666666666666
000067207,45to54,100to150k,0.0,-0.0625,1.0,0.1666666666666666
000068883,45to54,150kplus,0.0,0.5,0.0,0.0
000073661,45to54,100to150k,0.0,0.125,0.75,0.0
000063952,55to64,100to150k,0.0,0.875,0.0,0.3333333333333333
000002109,25to44,less75k,0.0,0.25,0.0,-0.5
000042395,55to64,100to150k,0.0,0.1875,0.25,0.1666666666666666
000073686,45to54,100to150k,1.0,0.375,0.5,-0.5
000010117,25to44,less75k,0.0,0.625,0.5,-0.3333333333333333
000042472,65plus,150kplus,0.0,0.4375,0.5,0.1666666666666666
000031390,55to64,75to100k,0.0,-0.75,0.5,0.1666666666666666
000033612,25to44,less75k,1.0,0.625,0.75,0.0
000036065,65plus,less75k,1.0,0.0,0.0,-0.6666666666666666
000073613,25to44,less75k,0.0,0.5,-0.25,0.0
000066360,65plus,less75k,1.0,0.625,0.25,-0.1666666666666666
000012064,55to64,less75k,1.0,0.0,0.5,0.1666666666666666
000050347,65plus,100to150k,0.0,0.5,0.25,-0.1666666666666666
000055778,65plus,100to150k,0.0,-0.0625,0.25,-0.3333333333333333
000012059,45to54,less75k,1.0,0.3125,0.75,-0.3333333333333333
000049777,55to64,150kplus,0.0,0.3125,0.75,0.0
000012062,45to54,150kplus,1.0,0.0625,0.0,-0.5
000027087,45to54,less75k,0.0,-0.125,0.25,-0.5
000055774,65plus,100to150k,0.0,-0.375,0.5,-0.1666666666666666
000042619,65plus,100to150k,1.0,0.3125,0.25,-0.3333333333333333
000017979,45to54,75to100k,0.0,0.375,0.75,-0.6666666666666666
000009498,45to54,100to150k,0.0,0.75,-0.5,-0.5
000031210,45to54,less75k,0.0,0.3125,-0.5,0.0
000050760,55to64,100to150k,1.0,1.0,0.25,0.1666666666666666
000035887,25to44,150kplus,0.0,0.5,0.75,0.0
000027074,25to44,less75k,0.0,1.0,0.25,0.0
000038324,25to44,less75k,0.0,0.0625,0.25,-0.1666666666666666
000078986,55to64,150kplus,1.0,0.125,-0.25,-0.5
000070992,25to44,75to100k,0.0,0.625,0.5,-0.1666666666666666
000071298,25to44,150kplus,0.0,0.125,0.75,-0.3333333333333333
000034230,45to54,150kplus,0.0,0.1875,1.0,0.0
000066048,25to44,100to150k,0.0,0.75,0.75,-0.6666666666666666
000050713,65plus,150kplus,1.0,0.375,0.75,0.1666666666666666
000066053,45to54,less75k,0.0,0.0,0.25,-0.3333333333333333
000071275,25to44,75to100k,0.0,0.125,0.75,-0.3333333333333333
000013753,65plus,150kplus,0.0,0.0,0.25,0.5
000045042,65plus,less75k,0.0,0.5625,0.0,-0.1666666666666666
000019444,25to44,100to150k,1.0,0.0,1.0,-0.1666666666666666
000031867,65plus,less75k,0.0,-0.0625,0.25,0.0
000013649,65plus,less75k,0.0,0.375,0.0,-0.3333333333333333
000064063,25to44,150kplus,1.0,0.5,0.75,-0.1666666666666666
000011555,55to64,75to100k,0.0,0.375,0.5,-0.5
000050042,25to44,100to150k,0.0,0.125,0.0,-0.3333333333333333
000060151,25to44,75to100k,0.0,0.3125,0.25,0.0
000060161,25to44,100to150k,0.0,0.5625,0.25,-0.5
000066643,45to54,75to100k,0.0,-0.25,0.25,-1.0
000064021,65plus,100to150k,0.0,0.0,0.25,-0.3333333333333333
000013687,65plus,75to100k,0.0,-0.125,0.5,0.0
000072286,65plus,100to150k,1.0,0.5,0.5,-0.1666666666666666
000011010,65plus,100to150k,1.0,0.5,0.5,-0.3333333333333333
000067061,65plus,150kplus,1.0,0.375,0.75,0.0
000014387,45to54,less75k,1.0,0.25,0.5,0.0
000061534,65plus,less75k,0.0,0.375,0.25,-0.1666666666666666
000055715,55to64,less75k,0.0,0.375,0.5,-0.5
000014380,25to44,75to100k,1.0,0.625,0.5,-0.3333333333333333
000022719,55to64,150kplus,0.0,0.0625,0.5,-0.3333333333333333
000072293,25_below,150kplus,1.0,0.0,0.0,0.0
000072327,65plus,150kplus,1.0,0.1875,0.5,0.0
000014178,25to44,less75k,0.0,0.0625,1.0,-0.3333333333333333
000011541,55to64,less75k,0.0,-0.0625,0.75,-0.5
000075740,65plus,less75k,0.0,0.375,0.0,0.0
000069122,55to64,less75k,0.0,0.3125,0.5,0.0
000061241,55to64,less75k,1.0,0.125,-0.25,-0.3333333333333333
000060481,65plus,75to100k,1.0,0.9375,1.0,-0.6666666666666666
000021754,45to54,100to150k,0.0,0.5,0.5,-0.5
000062988,25to44,less75k,1.0,0.125,0.25,-0.3333333333333333
000014149,65plus,100to150k,0.0,0.0625,0.25,0.0
000062902,55to64,less75k,0.0,-0.5625,0.25,-0.3333333333333333
000065957,25to44,100to150k,0.0,0.0,1.0,-0.6666666666666666
000014153,65plus,100to150k,0.0,0.25,0.5,0.0
000060490,65plus,150kplus,1.0,0.375,0.5,0.0
000013354,65plus,less75k,0.0,-0.0625,0.25,0.0
000018210,55to64,less75k,1.0,0.25,0.5,-0.6666666666666666
000016942,45to54,100to150k,0.0,0.3125,1.0,0.0
000041637,25to44,100to150k,0.0,0.5,0.5,-1.0
000065969,45to54,75to100k,0.0,-0.125,1.0,-0.5
000011595,65plus,less75k,0.0,0.375,0.75,-0.5
000018223,55to64,100to150k,1.0,0.0,0.0,0.1666666666666666
000033635,25to44,150kplus,1.0,0.9375,0.75,0.0
000038581,25to44,100to150k,0.0,0.5,0.0,-0.6666666666666666
000041760,65plus,less75k,0.0,-0.1875,0.5,-0.1666666666666666
000020091,55to64,less75k,1.0,0.375,0.25,-0.3333333333333333
000068935,65plus,100to150k,0.0,-0.375,0.25,0.1666666666666666
000013356,65plus,less75k,0.0,-0.25,0.5,0.0
000021164,45to54,75to100k,1.0,0.8125,0.5,-0.3333333333333333
000066204,65plus,75to100k,0.0,0.3125,0.25,-0.3333333333333333
000062763,65plus,less75k,0.0,0.0,0.5,0.3333333333333333
000014194,25to44,less75k,0.0,0.375,0.0,-0.8333333333333334
000020901,55to64,75to100k,0.0,0.25,0.0,-0.3333333333333333
000066224,65plus,150kplus,0.0,0.125,0.75,0.0
000032494,65plus,100to150k,0.0,0.4375,0.75,0.0
000063864,25to44,75to100k,0.0,0.5625,0.5,-0.1666666666666666
000038566,25to44,75to100k,0.0,0.4375,0.0,0.0
000055955,65plus,100to150k,0.0,0.375,0.25,-0.1666666666666666
000056001,45to54,less75k,1.0,0.875,0.25,0.0
000078060,55to64,100to150k,0.0,0.3125,0.75,-0.6666666666666666
000051923,45to54,75to100k,0.0,0.125,0.5,-0.5
000066198,65plus,less75k,0.0,0.0,0.0,-0.1666666666666666
000069851,65plus,100to150k,1.0,0.125,0.25,-0.1666666666666666
000049522,45to54,less75k,0.0,0.0625,0.0,0.0
000013480,45to54,less75k,0.0,0.3125,0.25,-0.1666666666666666
000019130,65plus,150kplus,0.0,0.0,0.25,0.1666666666666666
000063844,25to44,less75k,0.0,-0.0625,0.5,-0.5
000011807,65plus,150kplus,1.0,0.375,0.75,0.0
000049880,55to64,less75k,1.0,0.0,1.0,-0.3333333333333333
000055868,45to54,100to150k,0.0,0.5,0.0,0.0
000064322,65plus,less75k,1.0,0.3125,0.5,-0.5
000051958,65plus,150kplus,0.0,0.375,0.5,0.0
000064308,65plus,100to150k,0.0,0.75,0.5,-0.1666666666666666
000056528,45to54,100to150k,0.0,-0.0625,0.0,0.0
000011459,45to54,less75k,0.0,0.125,0.0,-0.5
000051592,25to44,less75k,0.0,0.3125,0.5,-0.1666666666666666
000051945,65plus,less75k,0.0,-0.1875,0.5,-0.3333333333333333
000051516,55to64,less75k,0.0,0.125,0.5,-0.3333333333333333
000080271,45to54,less75k,1.0,0.375,0.0,-0.6666666666666666
000042396,55to64,100to150k,0.0,-1.0,0.0,-0.5
000063947,55to64,75to100k,0.0,0.5,0.25,0.0
000043579,45to54,150kplus,0.0,0.0625,0.75,-0.1666666666666666
000042518,65plus,less75k,1.0,0.3125,-0.5,-0.8333333333333334
000011429,25to44,75to100k,0.0,0.625,0.5,-0.1666666666666666
000020718,45to54,less75k,0.0,0.25,0.5,-0.3333333333333333
000016578,25to44,100to150k,0.0,0.375,0.25,-0.5
000064599,55to64,100to150k,0.0,0.3125,0.75,-0.3333333333333333
000016583,45to54,less75k,0.0,0.3125,0.0,-0.8333333333333334
000020735,55to64,less75k,0.0,0.5625,1.0,-0.3333333333333333
000051491,45to54,100to150k,0.0,0.3125,0.0,-0.8333333333333334
000045207,45to54,less75k,1.0,0.125,0.0,-1.0
000064582,55to64,75to100k,0.0,0.0,0.0,-0.5
000020640,45to54,150kplus,0.0,0.0625,0.5,0.0
000045107,65plus,less75k,0.0,0.0,0.0,-0.5
000021433,25to44,100to150k,0.0,0.625,0.75,0.0
000021436,25to44,150kplus,0.0,-0.375,0.75,0.0
000014449,25to44,less75k,1.0,0.25,0.0,-0.3333333333333333
000048265,45to54,150kplus,0.0,0.9375,0.25,-0.6666666666666666
000038483,65plus,75to100k,0.0,-0.5,0.0,0.0
000020793,65plus,150kplus,1.0,0.1875,0.5,0.1666666666666666
000021218,45to54,150kplus,0.0,0.5,0.75,0.0
000045605,25to44,150kplus,1.0,0.9375,0.5,0.0
000050707,65plus,100to150k,1.0,0.125,0.5,-0.1666666666666666
000066126,45to54,75to100k,0.0,0.375,1.0,0.0
000047293,55to64,100to150k,1.0,1.0,0.0,-0.3333333333333333
000078043,45to54,less75k,0.0,-0.125,0.0,-0.3333333333333333
000017337,55to64,less75k,1.0,0.25,-0.25,-0.3333333333333333
000060362,55to64,less75k,1.0,0.625,0.0,-0.1666666666666666
000048898,45to54,75to100k,1.0,-0.75,-0.5,0.1666666666666666
000019369,65plus,100to150k,0.0,-0.6875,0.75,-0.5
000044048,25to44,less75k,0.0,0.0625,0.25,-1.0
000018292,25to44,100to150k,1.0,0.625,0.25,0.0
000075748,65plus,less75k,0.0,0.125,0.0,-0.5
000076357,45to54,100to150k,1.0,0.25,0.0,0.0
000006464,65plus,less75k,1.0,0.3125,0.25,-0.1666666666666666
000016649,55to64,75to100k,1.0,0.3125,0.25,-0.1666666666666666
000010621,55to64,less75k,1.0,0.25,0.0,-0.3333333333333333
000075888,25to44,less75k,1.0,-0.3125,0.5,-0.3333333333333333
000051513,55to64,less75k,0.0,0.0,-0.5,0.0
000041943,45to54,less75k,0.0,0.0625,0.5,-0.3333333333333333
000051528,55to64,100to150k,0.0,0.875,0.0,-0.1666666666666666
000018272,55to64,100to150k,1.0,0.0,0.75,-0.3333333333333333
000048817,55to64,150kplus,1.0,0.0,-0.25,-0.1666666666666666
000063898,25to44,150kplus,0.0,0.125,0.0,0.0
000011659,25to44,75to100k,1.0,0.625,0.0,-1.0
000066957,45to54,75to100k,1.0,0.1875,0.0,-1.0
000060597,65plus,less75k,0.0,-0.3125,0.5,-0.5
000018331,55to64,150kplus,1.0,0.5,0.25,-0.1666666666666666
000065186,55to64,less75k,1.0,0.0,0.5,-0.3333333333333333
000051448,25to44,75to100k,0.0,0.4375,0.0,-0.3333333333333333
000019344,65plus,less75k,0.0,0.125,0.0,-0.5
000058563,55to64,less75k,0.0,0.125,0.0,-0.6666666666666666
000077441,55to64,less75k,0.0,0.25,0.0,-0.5
000037700,45to54,75to100k,1.0,0.1875,0.5,-0.3333333333333333
000060545,55to64,less75k,0.0,0.625,0.75,-0.6666666666666666
000032978,45to54,75to100k,1.0,-0.5625,0.5,-0.3333333333333333
000050197,25to44,150kplus,0.0,0.5,0.0,0.0
000040685,45to54,less75k,0.0,0.0625,0.75,-0.5
000058623,55to64,less75k,0.0,-0.0625,0.25,-0.6666666666666666
000078720,45to54,less75k,0.0,0.0625,0.25,-0.1666666666666666
000032792,45to54,less75k,0.0,0.5625,0.5,0.0
000060655,65plus,150kplus,1.0,0.375,0.75,0.0
000026228,25to44,less75k,1.0,0.375,0.0,-0.3333333333333333
000026331,55to64,100to150k,1.0,1.0,0.25,0.1666666666666666
000069359,25to44,150kplus,0.0,0.0,0.25,-0.3333333333333333
000020807,25to44,less75k,0.0,0.9375,0.0,-1.0
000018825,65plus,75to100k,0.0,-0.125,0.5,-0.3333333333333333
000040676,45to54,less75k,0.0,0.5625,0.25,0.0
000019225,45to54,100to150k,0.0,-0.0625,0.75,-0.3333333333333333
000018851,55to64,100to150k,0.0,0.3125,0.5,-0.8333333333333334
000045574,25to44,less75k,1.0,0.1875,0.0,-0.5
000036579,55to64,100to150k,1.0,0.5,0.5,0.1666666666666666
000013323,55to64,100to150k,0.0,0.5625,0.5,0.1666666666666666
000053408,55to64,less75k,1.0,0.625,0.25,0.0
000011139,25to44,100to150k,0.0,0.4375,0.0,-1.0
000032956,25to44,100to150k,1.0,0.1875,1.0,-0.1666666666666666
000045581,45to54,less75k,1.0,0.5,0.5,-0.5
000053357,25to44,75to100k,1.0,0.4375,-0.25,-0.6666666666666666
000040881,45to54,150kplus,1.0,0.375,0.5,0.0
000063857,25to44,75to100k,0.0,0.1875,0.0,0.0
000078797,55to64,less75k,0.0,0.4375,0.0,-0.8333333333333334
000024860,65plus,100to150k,0.0,0.375,0.0,-0.3333333333333333
000037618,65plus,less75k,0.0,0.25,0.5,-0.3333333333333333
000041205,25to44,150kplus,0.0,0.5,0.75,0.0
000040814,65plus,100to150k,0.0,-1.0,0.0,-0.3333333333333333
000077771,65plus,less75k,1.0,0.0625,-0.5,-0.1666666666666666
000019515,55to64,less75k,0.0,0.5625,1.0,0.3333333333333333
000058886,25to44,less75k,0.0,0.375,1.0,-0.5
000078602,55to64,150kplus,0.0,0.3125,0.0,-0.5
000039345,45to54,75to100k,0.0,0.375,0.0,0.0
000041498,45to54,less75k,1.0,0.875,1.0,-0.5
000072552,45to54,100to150k,0.0,0.1875,0.5,0.0
000004699,45to54,100to150k,0.0,0.625,0.5,0.0
000055686,45to54,100to150k,0.0,0.1875,0.5,0.1666666666666666
000034306,65plus,100to150k,0.0,0.25,0.75,0.5
000075106,25to44,less75k,1.0,0.8125,0.75,-0.5
000051784,45to54,less75k,1.0,0.5,0.5,0.0
000078571,55to64,less75k,0.0,0.125,0.5,-0.6666666666666666
000055667,45to54,less75k,0.0,0.25,0.75,0.1666666666666666
000032988,45to54,150kplus,1.0,0.4375,0.25,1.0
000014078,55to64,100to150k,0.0,-0.25,0.0,-0.1666666666666666
000051583,25to44,less75k,0.0,0.8125,1.0,-0.3333333333333333
000020946,25to44,75to100k,0.0,1.0,0.5,-0.1666666666666666
000058591,65plus,75to100k,0.0,0.3125,0.5,0.0
000051614,25to44,100to150k,0.0,0.25,1.0,-1.0
000027625,65plus,100to150k,1.0,0.125,0.5,-0.1666666666666666
000014129,65plus,75to100k,0.0,-0.1875,0.0,0.0
000021038,55to64,100to150k,1.0,0.1875,0.25,0.1666666666666666
000004866,65plus,less75k,0.0,-0.0625,0.0,0.0
000026329,55to64,100to150k,1.0,-1.0,0.25,-0.3333333333333333
000064936,45to54,less75k,0.0,0.0625,0.5,-0.6666666666666666
000075786,25to44,100to150k,1.0,-0.0625,1.0,0.5
000056758,45to54,100to150k,1.0,0.375,0.5,-0.5
000060589,55to64,less75k,0.0,0.25,0.5,-0.3333333333333333
000061317,65plus,100to150k,1.0,0.5,0.25,-0.5
000040599,65plus,less75k,0.0,0.1875,0.5,-0.3333333333333333
000011300,55to64,100to150k,0.0,0.875,0.25,-0.5
000080031,65plus,less75k,1.0,0.0,0.25,-0.5
000079041,55to64,less75k,1.0,0.0,1.0,-0.1666666666666666
000011307,55to64,150kplus,0.0,0.6875,0.5,-0.3333333333333333
000055624,25to44,less75k,0.0,0.0625,0.25,-0.6666666666666666
000011308,55to64,150kplus,0.0,-0.25,0.5,-0.3333333333333333
000069714,25to44,less75k,1.0,0.5625,0.25,-0.3333333333333333
000079059,65plus,less75k,1.0,0.8125,0.25,-0.1666666666666666
000014109,65plus,less75k,0.0,0.5,-0.5,0.3333333333333333
000055622,25to44,less75k,0.0,0.5,0.5,-0.1666666666666666
000037797,45to54,75to100k,1.0,-0.5,0.25,0.1666666666666666
000006760,45to54,100to150k,1.0,0.5,0.75,-0.1666666666666666
000008423,65plus,150kplus,0.0,0.5625,0.75,0.0
000055626,25to44,less75k,0.0,0.0,0.5,-0.1666666666666666
000037835,55to64,150kplus,1.0,0.6875,0.0,-0.5
000049473,55to64,75to100k,1.0,0.1875,0.5,0.0
000055646,25to44,100to150k,0.0,0.0,0.5,-0.3333333333333333
000071037,65plus,less75k,0.0,-0.1875,0.5,-0.3333333333333333
000065057,55to64,75to100k,0.0,0.1875,0.25,0.0
000011338,65plus,less75k,0.0,0.625,0.5,-0.8333333333333334
000047421,55to64,less75k,0.0,0.25,1.0,-0.5
000033005,55to64,150kplus,1.0,0.25,-0.25,0.0
000006819,65plus,less75k,1.0,0.5,0.25,-0.6666666666666666
000079544,25to44,150kplus,0.0,0.125,0.0,-0.5
000032948,25to44,less75k,1.0,0.75,0.5,-0.1666666666666666
000020048,65plus,100to150k,0.0,0.3125,0.5,0.0
000056130,65plus,150kplus,1.0,0.1875,0.5,0.1666666666666666
000045630,25to44,100to150k,0.0,0.75,0.5,-0.3333333333333333
